player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Cole Anthony,anthoco01,2022,RS,ORL,3037,1466,-.052291954354219,-2.412321741750723,-2.464613696104942,2.11145917167548,-1.578188369084091,.5332708025913893,.5036832509267801,-2.357275397169949,-1.853592146243169,.6699052010882584,.6699052010882584,0,-.6754533949959006,-1.689424892369852,-2.364878287365752,-.084290497902386
OG Anunoby,anunoog01,2022,RS,TOR,3006,1486,.0566699258760789,-1.037658734936235,-.9809888090601563,1.437595334531647,-2.610628299373046,-1.173032964841399,.3210163242838591,-1.439232928294436,-1.118216604010577,1.236261365577497,1.236261365577497,0,.848368617416274,-.0577141953574339,.7906544220588401,-.0715957225257577
Trevor Ariza,arizatr01,2022,RS,LAL,762,366,-3.837893461190696,-1.256424277091533,-5.094317738282229,.4593948115204722,-1.684443836019287,-1.225049024498815,-3.151567003717764,-1.405762557526678,-4.557329561244442,-.3346429423468444,-.3346429423468444,0,-3.409988982736277,-1.978522013957499,-5.388510996693777,-.8419776898215018
D.J. Augustin,augusdj01,2022,RS,HOU,1079,510,-1.704745829396759,-6.615847179809948,-8.320593009206707,-1.890639806997801,-4.441881803632755,-6.332521610630556,-1.822004726355876,-6.487427133832655,-8.30943186018853,-1.446930203586515,-1.446930203586515,0,-1.263220507181587,-7.483341849706843,-8.746562356888429,.0245010867318097
Deni Avdija,avdijde01,2022,RS,WAS,2626,1266,-1.22376080144152,2.532913908421657,1.309153106980137,.8218006753231932,1.736729397999817,2.55853007332301,-.8569942794329533,2.556298674205578,1.699304394772624,2.868308425353486,2.868308425353486,0,-.8908283579074867,2.570619145210241,1.679790787302755,-.1930631805989355
Joel Ayayi,ayayijo01,2022,RS,WAS,39,20,-6.265085564961027,.3438462480383691,-5.921239316922659,-14.28923922602339,16.1743615591563,1.885122333132911,-8.273951588385028,3.728599684061796,-4.545351904323232,-.0177376466684213,-.0177376466684213,0,-9.038122356821061,-.9921526098585963,-10.03027496667966,-3.173203978495883
Deandre Ayton,aytonde01,2022,RS,PHO,2110,1018,-.675050040277414,3.943957147462759,3.268907107185345,-.3356138272702803,-1.289284533851956,-1.624898361122236,-.7040585937363346,3.007829235192552,2.303770641456218,2.619318911400351,2.619318911400351,0,-.7685411726929579,3.086048361967769,2.317507189274811,-.2102629708971355
Udoka Azubuike,azubuud01,2022,RS,UTA,354,170,-5.435284381293594,3.798338379738345,-1.636946001555249,-3.585365145124362,4.038543739158262,.4531785940339002,-5.434023798879031,4.084847653975522,-1.34917614490351,.121239469696495,.121239469696495,0,-5.675652217465534,1.89099745289417,-3.784654764571364,-.2133593523840851
Marvin Bagley III,baglema01,2022,RS,SAC,1360,656,-1.863682321824506,1.012022482092554,-.8516598397319524,3.568374100709461,-1.55863884029345,2.009735260416011,-.8352566395245383,.6123517166220981,-.2229049229024402,.8396260546269915,.8396260546269915,0,-.9940396410451113,-.9393947742910754,-1.933434415336187,-.7285374831829566
LaMelo Ball,ballla01,2022,RS,CHA,3566,1654,2.759242130960443,-.0932510677796321,2.665991063180811,.9393711864776277,-1.333347483548619,-.393976297070991,2.517876397180772,-.3297098157582436,2.188166581422529,4.260635392974127,4.260635392974127,0,3.389777878200313,.3240605286036117,3.713838406803925,2.239702022456033
Lonzo Ball,balllo01,2022,RS,CHI,2528,1212,.7775021664777462,2.493570366670551,3.271072533148297,-3.251519129367054,2.644469302093894,-.6070498272731597,-.0444393104475967,2.69780899273245,2.653369682284854,3.366645465616765,3.366645465616765,0,.55296933612786,2.94835756738065,3.50132690350851,.7592954194663282
Mo Bamba,bambamo01,2022,RS,ORL,2575,1235,-2.286391785537193,-.1022822395200211,-2.388674025057214,-6.024022480445021,-.5597111261552468,-6.583733606600267,-3.130378968468706,-.167496249853914,-3.297875218322619,-.3459124377619988,-.3459124377619988,0,-3.303649079581012,.0045128658348938,-3.299136213746118,.2018879806999463
Desmond Bane,banede01,2022,RS,MEM,3410,1624,1.944436938743966,.6310564674465284,2.575493406190494,.9026262190913186,-1.869529941391632,-.9669037223003136,1.800977127301348,.1130052792991733,1.913982406600521,3.858385550055726,3.858385550055726,0,2.689855458659484,.9164093083489961,3.60626476700848,-.155723925338315
Dalano Banton,bantoda01,2022,RS,TOR,1111,535,-3.223378068969128,-.0698923025959239,-3.293270371565052,-2.137470895679554,.482125551653674,-1.65534534402588,-3.224067548467295,.0372622506426301,-3.186805297824665,-.1191453849846783,-.1191453849846783,0,-3.035998912094975,-.1407090635134149,-3.17670797560839,-.070086626783717
Cat Barber,barbeca01,2022,RS,ATL,29,13,-18.62665789662663,-.4357439672209925,-19.06240186384762,15.9407003777027,12.9655068923052,28.9062072700079,-12.563546081173,2.383695133956163,-10.17985094721684,-.0490099715765531,-.0490099715765531,0,-10.55606234686113,-2.46279634805566,-13.01885869491679,-.545640767203023
Harrison Barnes,barneha02,2022,RS,SAC,3762,1788,1.992220759031847,-.588414275284505,1.403806483747342,.5712948581321571,-6.704817998452426,-6.133523140320269,1.825429089758746,-1.852590635737343,-.0271615459785965,2.499589472998438,2.499589472998438,0,1.682603830985261,-2.399711855617382,-.7171080246321215,.6317646755002246
Scottie Barnes,barnesc01,2022,RS,TOR,3411,1684,.5001362919978735,.3521149819046143,.8522512739024877,-1.882401499131445,-1.18113890974216,-3.063540408873605,.0038128467264451,.0543088484540232,.0581216951804683,2.4075889560837,2.4075889560837,0,.2529138609579573,1.554150949631244,1.807064810589202,-.2104331996351205
RJ Barrett,barrerj01,2022,RS,NYK,3216,1587,-.052533579874819,-.2181116207279792,-.2706452006027982,-1.929401002806859,-3.16788217931826,-5.097283182125119,-.4117065605792921,-.8467608371264843,-1.258467397705776,1.212473018248974,1.212473018248974,0,-.2949026985289148,-.6832041690586211,-.978106867587536,.3967346702789323
Will Barton,bartowi01,2022,RS,DEN,3268,1595,.5976184428585986,-.2066643915183914,.3909540513402071,-1.192125021524921,-1.082205962085581,-2.274330983610502,.2173412087963837,-.3966438100040409,-.1793026012076571,2.086567741783246,2.086567741783246,0,.7988470897733455,-.7223998162706378,.0764472735027077,-.2571138654473309
Charles Bassey,bassech01,2022,RS,PHI,334,161,-.9915035493956236,2.341359682759157,1.349856133363533,-6.186181813663208,.7434735422708628,-5.442708271392346,-2.129555510927019,2.137457746103264,.0079022351762452,.2268153291731528,.2268153291731528,0,-2.47792263888655,1.149854537816398,-1.328068101070152,.1213002635652277
Paris Bass,basspa01,2022,RS,PHO,16,7,4.854040587030084,-9.170168634427833,-4.31612804739775,-2.665222904669786,16.62260978427829,13.9573868796085,3.247247176119125,-4.506077038165903,-1.258829862046777,.0057990850711623,.0057990850711623,0,-3.002163245480423,-3.770622155697043,-6.772785401177465,8.879225218993628
Keita Bates-Diop,bateske01,2022,RS,SAS,1486,708,-2.430405970251732,1.131494058785398,-1.298911911466334,-1.411965555906832,2.176349211767464,.7643836558606316,-2.362519959931465,1.430112877857145,-.9324070820743195,.6532054696026106,.6532054696026106,0,-2.344936005577464,.1289350708458175,-2.216000934731646,-.509287738499226
Nicolas Batum,batumni01,2022,RS,LAC,1931,918,-.7372059740754618,1.831605736037853,1.094399761962391,-4.413168172480566,-.014681856844995,-4.427850029325562,-1.527688942666156,1.533244868285379,.005555925619223,1.297647013089687,1.297647013089687,0,-1.448134720957644,1.829558188180392,.3814234672227486,.5451124311793133
Kent Bazemore,bazemke01,2022,RS,LAL,989,455,-2.517333237114284,3.539066214729385,1.021732977615101,-4.968683790245841,.9987076884413832,-3.969976101804457,-3.158774697484979,3.217757071578796,.0589823740938176,.6544859048561691,.6544859048561691,0,-2.953183628477016,2.662024879176899,-.2911587493001169,.3684546828729118
Darius Bazley,bazleda01,2022,RS,OKC,2873,1377,-4.049042571206689,-.4431366421608251,-4.492179213367514,-4.47905189185261,-1.482644242232248,-5.961696134084858,-4.290414580822217,-.6968837786759376,-4.987298359498155,-1.566143332876944,-1.566143332876944,0,-4.551509260533473,-1.052090478529811,-5.603599739063284,-.359622178756209
